2053 [2012-03-25 13:28:32,291] - DEBUG - zeitgeist.engine - Found 36 events in 0.018349s
2053 [2012-03-25 13:28:32,293] - DEBUG - zeitgeist.engine - Got 0 raw events in 0.001443s
2053 [2012-03-25 13:28:32,293] - DEBUG - zeitgeist.engine - Got 36 events in 0.000236s
2053 [2012-03-25 13:28:32,293] - DEBUG - zeitgeist.engine -     Where time spent in _get_event_from_row in 0.000000s
2053 [2012-03-25 13:28:32,293] - DEBUG - zeitgeist.engine -     Where time spent in _get_subject_from_row in 0.000000s
2053 [2012-03-25 13:28:32,293] - DEBUG - zeitgeist.engine -     Where time spent in apply_get_hooks in 0.000000s
2053 [2012-03-25 13:28:32,366] - DEBUG - zeitgeist.fts - Search '((ch*)) AND ((zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Audio) OR (zgsi:http://www.semanticdesktop.org/ontologies/2009/02/19/nmm#TVShow OR zgsi:http://www.semanticdesktop.org/ontologies/2009/02/19/nmm#Movie OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Video) OR (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Icon OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#VectorImage OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Cursor OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#RasterImage OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Image) OR (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#SourceCode OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Spreadsheet OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#PaginatedTextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#TextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#HtmlDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#MindMap OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#PlainTextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Presentation OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Document) OR (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Website) OR (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#OperatingSystem OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Application OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Software)) AND (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Audio)) AND (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2009/02/19/nmm#TVShow OR zgsi:http://www.semanticdesktop.org/ontologies/2009/02/19/nmm#Movie OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Video)) AND (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Icon OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#VectorImage OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Cursor OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#RasterImage OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Image)) AND (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#SourceCode OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Spreadsheet OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#PaginatedTextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#TextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#HtmlDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#MindMap OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#PlainTextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Presentation OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Document)) AND (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Website)))' gave 7 hits in 2.35891342163ms
2053 [2012-03-25 13:28:32,368] - DEBUG - zeitgeist.engine - Found 3 events in 0.001204s
2053 [2012-03-25 13:28:32,368] - DEBUG - zeitgeist.engine - Got 0 raw events in 0.000212s
2053 [2012-03-25 13:28:32,369] - DEBUG - zeitgeist.engine - Got 3 events in 0.000232s
2053 [2012-03-25 13:28:32,369] - DEBUG - zeitgeist.engine -     Where time spent in _get_event_from_row in 0.000000s
2053 [2012-03-25 13:28:32,369] - DEBUG - zeitgeist.engine -     Where time spent in _get_subject_from_row in 0.000000s
2053 [2012-03-25 13:28:32,369] - DEBUG - zeitgeist.engine -     Where time spent in apply_get_hooks in 0.000000s
2053 [2012-03-25 13:28:32,486] - DEBUG - zeitgeist.fts - Search '((chr*)) AND ((zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Audio) OR (zgsi:http://www.semanticdesktop.org/ontologies/2009/02/19/nmm#TVShow OR zgsi:http://www.semanticdesktop.org/ontologies/2009/02/19/nmm#Movie OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Video) OR (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Icon OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#VectorImage OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Cursor OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#RasterImage OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Image) OR (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#SourceCode OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Spreadsheet OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#PaginatedTextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#TextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#HtmlDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#MindMap OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#PlainTextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Presentation OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Document) OR (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Website) OR (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#OperatingSystem OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Application OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Software)) AND (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Audio)) AND (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2009/02/19/nmm#TVShow OR zgsi:http://www.semanticdesktop.org/ontologies/2009/02/19/nmm#Movie OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Video)) AND (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Icon OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#VectorImage OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Cursor OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#RasterImage OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Image)) AND (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#SourceCode OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Spreadsheet OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#PaginatedTextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#TextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#HtmlDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#MindMap OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#PlainTextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Presentation OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Document)) AND (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Website)))' gave 7 hits in 3.30495834351ms
2053 [2012-03-25 13:28:32,488] - DEBUG - zeitgeist.engine - Found 3 events in 0.001214s
2053 [2012-03-25 13:28:32,488] - DEBUG - zeitgeist.engine - Got 0 raw events in 0.000219s
2053 [2012-03-25 13:28:32,489] - DEBUG - zeitgeist.engine - Got 3 events in 0.000238s
2053 [2012-03-25 13:28:32,489] - DEBUG - zeitgeist.engine -     Where time spent in _get_event_from_row in 0.000000s
2053 [2012-03-25 13:28:32,489] - DEBUG - zeitgeist.engine -     Where time spent in _get_subject_from_row in 0.000000s
2053 [2012-03-25 13:28:32,489] - DEBUG - zeitgeist.engine -     Where time spent in apply_get_hooks in 0.000000s
2053 [2012-03-25 13:28:32,634] - DEBUG - zeitgeist.engine - Found 33 events in 0.007051s
2053 [2012-03-25 13:28:32,635] - DEBUG - zeitgeist.engine - Got 0 raw events in 0.001336s
2053 [2012-03-25 13:28:32,636] - DEBUG - zeitgeist.engine - Got 33 events in 0.000237s
2053 [2012-03-25 13:28:32,636] - DEBUG - zeitgeist.engine -     Where time spent in _get_event_from_row in 0.000000s
2053 [2012-03-25 13:28:32,636] - DEBUG - zeitgeist.engine -     Where time spent in _get_subject_from_row in 0.000000s
2053 [2012-03-25 13:28:32,636] - DEBUG - zeitgeist.engine -     Where time spent in apply_get_hooks in 0.000000s
2053 [2012-03-25 13:28:32,641] - DEBUG - zeitgeist.fts - Indexing 'application://chromium-browser.desktop'
2053 [2012-03-25 13:28:32,753] - DEBUG - zeitgeist.engine - Inserted 1 events out of 1 in 0.114163s
2053 [2012-03-25 13:28:32,753] - DEBUG - zeitgeist.notify - Checking monitor :1.117/org/gnome/zeitgeist/monitor/0
2053 [2012-03-25 13:28:33,143] - DEBUG - zeitgeist.fts - Committing FTS index
2053 [2012-03-25 13:46:16,733] - DEBUG - zeitgeist.fts - Search '((t*)) AND ((zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Audio) OR (zgsi:http://www.semanticdesktop.org/ontologies/2009/02/19/nmm#TVShow OR zgsi:http://www.semanticdesktop.org/ontologies/2009/02/19/nmm#Movie OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Video) OR (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Icon OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#VectorImage OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Cursor OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#RasterImage OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Image) OR (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#SourceCode OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Spreadsheet OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#PaginatedTextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#TextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#HtmlDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#MindMap OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#PlainTextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Presentation OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Document) OR (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Website) OR (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#OperatingSystem OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Application OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Software)) AND (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Audio)) AND (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2009/02/19/nmm#TVShow OR zgsi:http://www.semanticdesktop.org/ontologies/2009/02/19/nmm#Movie OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Video)) AND (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Icon OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#VectorImage OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Cursor OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#RasterImage OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Image)) AND (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#SourceCode OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Spreadsheet OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#PaginatedTextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#TextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#HtmlDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#MindMap OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#PlainTextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Presentation OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Document)) AND (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Website)))' gave 93 hits in 3.04484367371ms
2053 [2012-03-25 13:46:16,759] - DEBUG - zeitgeist.engine - Found 19 events in 0.015883s
2053 [2012-03-25 13:46:16,761] - DEBUG - zeitgeist.engine - Got 0 raw events in 0.001302s
2053 [2012-03-25 13:46:16,761] - DEBUG - zeitgeist.engine - Got 19 events in 0.000410s
2053 [2012-03-25 13:46:16,762] - DEBUG - zeitgeist.engine -     Where time spent in _get_event_from_row in 0.000000s
2053 [2012-03-25 13:46:16,762] - DEBUG - zeitgeist.engine -     Where time spent in _get_subject_from_row in 0.000000s
2053 [2012-03-25 13:46:16,762] - DEBUG - zeitgeist.engine -     Where time spent in apply_get_hooks in 0.000000s
2053 [2012-03-25 13:46:16,944] - DEBUG - zeitgeist.fts - Search '((te*)) AND ((zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Audio) OR (zgsi:http://www.semanticdesktop.org/ontologies/2009/02/19/nmm#TVShow OR zgsi:http://www.semanticdesktop.org/ontologies/2009/02/19/nmm#Movie OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Video) OR (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Icon OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#VectorImage OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Cursor OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#RasterImage OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Image) OR (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#SourceCode OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Spreadsheet OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#PaginatedTextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#TextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#HtmlDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#MindMap OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#PlainTextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Presentation OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Document) OR (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Website) OR (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#OperatingSystem OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Application OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Software)) AND (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Audio)) AND (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2009/02/19/nmm#TVShow OR zgsi:http://www.semanticdesktop.org/ontologies/2009/02/19/nmm#Movie OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Video)) AND (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Icon OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#VectorImage OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Cursor OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#RasterImage OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Image)) AND (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#SourceCode OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Spreadsheet OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#PaginatedTextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#TextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#HtmlDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#MindMap OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#PlainTextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Presentation OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Document)) AND (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Website)))' gave 92 hits in 2.64811515808ms
2053 [2012-03-25 13:46:16,963] - DEBUG - zeitgeist.engine - Found 19 events in 0.011288s
2053 [2012-03-25 13:46:16,964] - DEBUG - zeitgeist.engine - Got 0 raw events in 0.000830s
2053 [2012-03-25 13:46:16,964] - DEBUG - zeitgeist.engine - Got 19 events in 0.000240s
2053 [2012-03-25 13:46:16,964] - DEBUG - zeitgeist.engine -     Where time spent in _get_event_from_row in 0.000000s
2053 [2012-03-25 13:46:16,965] - DEBUG - zeitgeist.engine -     Where time spent in _get_subject_from_row in 0.000000s
2053 [2012-03-25 13:46:16,965] - DEBUG - zeitgeist.engine -     Where time spent in apply_get_hooks in 0.000000s
2053 [2012-03-25 13:46:17,017] - DEBUG - zeitgeist.fts - Search '((ter*)) AND ((zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Audio) OR (zgsi:http://www.semanticdesktop.org/ontologies/2009/02/19/nmm#TVShow OR zgsi:http://www.semanticdesktop.org/ontologies/2009/02/19/nmm#Movie OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Video) OR (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Icon OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#VectorImage OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Cursor OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#RasterImage OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Image) OR (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#SourceCode OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Spreadsheet OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#PaginatedTextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#TextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#HtmlDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#MindMap OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#PlainTextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Presentation OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Document) OR (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Website) OR (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#OperatingSystem OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Application OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Software)) AND (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Audio)) AND (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2009/02/19/nmm#TVShow OR zgsi:http://www.semanticdesktop.org/ontologies/2009/02/19/nmm#Movie OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Video)) AND (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Icon OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#VectorImage OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Cursor OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#RasterImage OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Image)) AND (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#SourceCode OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Spreadsheet OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#PaginatedTextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#TextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#HtmlDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#MindMap OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#PlainTextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Presentation OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Document)) AND (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Website)))' gave 12 hits in 2.34603881836ms
2053 [2012-03-25 13:46:17,020] - DEBUG - zeitgeist.engine - Found 2 events in 0.001780s
2053 [2012-03-25 13:46:17,021] - DEBUG - zeitgeist.engine - Got 0 raw events in 0.000177s
2053 [2012-03-25 13:46:17,021] - DEBUG - zeitgeist.engine - Got 2 events in 0.000234s
2053 [2012-03-25 13:46:17,021] - DEBUG - zeitgeist.engine -     Where time spent in _get_event_from_row in 0.000000s
2053 [2012-03-25 13:46:17,022] - DEBUG - zeitgeist.engine -     Where time spent in _get_subject_from_row in 0.000000s
2053 [2012-03-25 13:46:17,022] - DEBUG - zeitgeist.engine -     Where time spent in apply_get_hooks in 0.000000s
2053 [2012-03-25 13:46:17,055] - DEBUG - zeitgeist.fts - Search '((term*)) AND ((zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Audio) OR (zgsi:http://www.semanticdesktop.org/ontologies/2009/02/19/nmm#TVShow OR zgsi:http://www.semanticdesktop.org/ontologies/2009/02/19/nmm#Movie OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Video) OR (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Icon OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#VectorImage OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Cursor OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#RasterImage OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Image) OR (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#SourceCode OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Spreadsheet OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#PaginatedTextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#TextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#HtmlDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#MindMap OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#PlainTextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Presentation OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Document) OR (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Website) OR (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#OperatingSystem OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Application OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Software)) AND (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Audio)) AND (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2009/02/19/nmm#TVShow OR zgsi:http://www.semanticdesktop.org/ontologies/2009/02/19/nmm#Movie OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Video)) AND (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Icon OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#VectorImage OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Cursor OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#RasterImage OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Image)) AND (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#SourceCode OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Spreadsheet OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#PaginatedTextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#TextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#HtmlDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#MindMap OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#PlainTextDocument OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Presentation OR zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Document)) AND (NOT (zgsi:http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#Website)))' gave 12 hits in 2.85601615906ms
2053 [2012-03-25 13:46:17,060] - DEBUG - zeitgeist.engine - Found 2 events in 0.003033s
2053 [2012-03-25 13:46:17,061] - DEBUG - zeitgeist.engine - Got 0 raw events in 0.000265s
2053 [2012-03-25 13:46:17,061] - DEBUG - zeitgeist.engine - Got 2 events in 0.000343s
2053 [2012-03-25 13:46:17,061] - DEBUG - zeitgeist.engine -     Where time spent in _get_event_from_row in 0.000000s
2053 [2012-03-25 13:46:17,062] - DEBUG - zeitgeist.engine -     Where time spent in _get_subject_from_row in 0.000000s
2053 [2012-03-25 13:46:17,062] - DEBUG - zeitgeist.engine -     Where time spent in apply_get_hooks in 0.000000s
2053 [2012-03-25 13:46:17,228] - DEBUG - zeitgeist.engine - Found 33 events in 0.008626s
2053 [2012-03-25 13:46:17,232] - DEBUG - zeitgeist.engine - Got 1 raw events in 0.002882s
2053 [2012-03-25 13:46:17,232] - DEBUG - zeitgeist.engine - Got 33 events in 0.000671s
2053 [2012-03-25 13:46:17,232] - DEBUG - zeitgeist.engine -     Where time spent in _get_event_from_row in 0.000104s
